author_id,username,name,description,followers_count,following_count,tweet_count,created_at,party,start,end
19738866,katjadoerner,Katja Dörner,Oberbürgermeisterin der Bundesstadt BONN / MdB 2009 bis 2020 (twittere selbst),19146,533,13702,2009-01-29 22:24:28+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2020-10-31 00:00:00
104100946,stephankuehn,Stephan Kühn,"Bürgermeister in der @stadt_dresden, Geschäftsbereich Stadtentwicklung, Bau, Verkehr und Liegenschaften, grüner Bundestagsabgeordneter bis 10/2020",7555,846,6546,2010-01-12 07:41:22+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2020-10-18 00:00:00
41548943,KerstinAndreae,Kerstin Andreae,Vorsitzende der Hauptgeschäftsführung des Bundesverbandes der Energie- und Wasserwirtschaft BDEW,9084,2113,3606,2009-05-21 07:45:36+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2019-10-31 00:00:00
46480553,UweKekeritz,Uwe Kekeritz,"Ehem. Abgeordneter bei @GrueneBundestag, grüner Entwicklungs- und Außenpolitiker",3330,717,3192,2009-06-11 20:22:05+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
4110374301,SchickGerhard,Gerhard Schick,"Aktivist, Vorstand von @Finanzwende , Geschäftsführer von @fw_recherche, 🌈 , Ex-Politiker",12197,93,3964,2015-11-04 07:36:26+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2018-12-31 00:00:00
17922403,ManuelSarrazin,Manuel Sarrazin,German Federal Government Special Representative for the Countries of the Western Balkans;\nformer MP German Parliament; RT is no endorsement; private account,8031,825,5228,2008-12-06 14:31:27+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
70375580,Markus_Tressel,Markus Tressel,,112,0,0,2009-08-31 12:00:35+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
2306519694,MarkusTressel,Markus Tressel,"ehem. Grüner Bundestagsabgeordneter aus dem #Saarland // Themen: Ländliche Räume, #Tourismus, #Verkehr, Regionale #Wirtschaftspolitik",1991,766,1604,2014-01-23 12:51:04+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
480623844,MargareteBause,Margarete Bause,"Bundestagsabgeordnete a.D., Grüne, mit Mut für Menschenrechte",7325,3701,2576,2012-02-01 18:14:38+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
2357675876,OWvonHoltz,Ottmar von Holtz,#EineWelt #Afrika #Diaspora #GlobalHealth #Wasser #WASH #Frieden,1738,503,670,2014-02-23 08:22:18+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
3236928208,AndreasSteier,Andreas Steier,MdB für Trier und Trier-Saarburg 2017-2021 | Ingenieur und Erfinder mit mehreren Patenten | Künstliche Intelligenz und Innovationen | @cdu @cdurlp @cducsubt,2349,1936,5038,2015-05-05 20:47:57+00:00,CDU,2017-10-24 00:00:00,2021-10-26 00:00:00
4818645382,dr_tiemann,Dietlind Tiemann,,611,602,293,2016-01-16 17:13:42+00:00,CDU,2017-10-24 00:00:00,2021-10-26 00:00:00
2758602415,cdu_schweiger,Torsten Schweiger,Mitglied des Landesvorstandes der CDU Sachsen-Anhalt und Kreisvorsitzender der CDU Mansfeld-Südharz,598,25,469,2014-08-23 11:53:37+00:00,CDU,2017-10-24 00:00:00,2021-10-26 00:00:00
862747349277450240,mvabercron,Michael von Abercron,,1130,678,451,2017-05-11 19:12:51+00:00,CDU,2017-10-24 00:00:00,2021-10-26 00:00:00
2885729417,Peter_Stein_CDU,Peter Stein 🇩🇪🇪🇺,"Hansestadt Rostock und ihr schönes Umland, Politiker, Entwicklungspolitik, Stadtplaner, Volleyballer, Christ",1161,861,1711,2014-11-20 15:32:00+00:00,CDU,2017-10-24 00:00:00,2021-10-26 00:00:00
53945479,CarstenMuellers,Carsten Müller,"Bankkaufmann, Rechtsanwalt, Bundestagsabgeordneter",162,0,1,2009-07-05 16:35:50+00:00,CDU,2017-10-24 00:00:00,2021-10-26 00:00:00
3188225915,TorbjoernKartes,Torbjörn Kartes,"Kreisvorsitzender CDU Ludwigshafen, Familienvater, Rechtsanwalt",918,486,481,2015-04-20 20:23:44+00:00,CDU,2017-10-24 00:00:00,2021-10-26 00:00:00
4249342037,MichaelKuffer,Michael Kuffer,Mitglied des Deutschen Bundestages,843,98,162,2015-11-22 11:54:32+00:00,CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
3412973404,vonGottberg_AfD,Wilhelm von Gottberg,"MdB Wilhelm von Gottberg, Bundestagsabgeordneter der #AfD #Niedersachsen. | Nur Platzhalter-/Support-Acc., Kontakt also nicht hier, sondern an @AfDimBundestag.",389,114,66,2015-08-10 15:30:55+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
3384824825,WaldemarHerdt,"Waldemar Herdt, MdB","Waldemar Herdt, @AfDimBundestag-MdB. #AfD #Bundestag | Folgen Sie bitte auch @AfD, @AfDRus & @AfDKompakt. https://t.co/QS2dIZ5bsA",1187,220,243,2015-07-20 19:02:56+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
2527085323,Huber_AfD,"Johannes Huber, MdB","Johannes Huber, @AfDimBundestag-MdB. | Profil im Aufbau. | Folgen Sie bitte auch @AfD & @AfDKompakt. #AfD #Bundestag",419,3,17,2014-05-27 09:51:54+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
916937598232391680,KestnerJens,Jens Kestner,Jens Kestner Mitglied des 19. Deutschen Bundestages und Landesvorsitzender der #AfD #Niedersachsen hier und selbst am twittern 🇩🇪,1248,941,1133,2017-10-08 08:05:34+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
3384795790,Ulrich_Oehme,"Ulrich Oehme, MdB","Ulrich Oehme, @AfDimBundestag-MdB | Bitte auch @AfD & @AfDKompakt folgen! https://t.co/mVD5hakXZR",1065,254,223,2015-07-20 17:50:22+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
3183992596,Heiko_Wildberg,Dr. Heiko Wildberg,"Dr. Heiko Wildberg, @AfDimBundestag-MdB | Profil im Aufbau. | Bitte auch @AfD & @AfDKompakt folgen!",322,10,12,2015-04-19 17:46:38+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
824210890354520064,ProfMaier,Prof. Dr. Lothar Maier MdB 🇩🇪,"Professor für Verbraucherschutz a.D., Abgeordneter der #AfD für den Wahlkreis #Stuttgart II. Es twittern Lothar&Team. https://t.co/BLmFjq31qP",2521,125,1073,2017-01-25 11:02:44+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
1490376331,Frank_Pasemann,Frank Pasemann 🇩🇪,Politisch interessierter Deutscher,11967,2151,18687,2013-06-07 13:04:39+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
1862781722,axelgehrke,"Prof. Dr. med. Axel Gehrke, MdB","Arzt, Hochschullehrer, #AfD-Bundestagsfraktion, Vorsitzender IFFG Hannover",665,130,140,2013-09-14 05:37:38+00:00,AfD,2017-10-24 00:00:00,2021-09-22 00:00:00
4429947807,ElsnervonGronow,Berengar Elsner von Gronow,Ehem. Mitglied des Deutschen Bundestags (WK 146 #Soest). \nVerteidigungs- und Sicherheitspolitik,4253,1115,4777,2015-12-09 20:04:49+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
2618890032,mrosek1958,Andreas Mrosek (AfD),,2773,352,2948,2014-07-11 22:07:33+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
914612826928504832,AG_AfD,Alexander Gauland,Vorstehender der Bundestagsfraktion der Alternative für Deutschland. @AfD | Support,163,0,8,2017-10-01 22:07:45+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
2935654689,HartwigRoland,Roland Hartwig,,83,109,84,2014-12-21 18:57:12+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
965591555783430144,HJ_Mueller_AfD,Hansjörg Müller,Von 2017 bis 2021 Mitglied des 19. Deutschen Bundestages.,1879,708,576,2018-02-19 14:19:01+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
760188355615293440,Neumann_AfD,ChristophNeumann MdB,"Christoph Neumann, @AfDimBundestag-MdB. | Profil im Aufbau. | Folgen Sie bitte auch @AfD & @AfDKompakt. #AfD #Bundestag",370,3,17,2016-08-01 19:00:02+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
1009025255753601024,DrRobbySchlund,"Dr. Robby Schlund, MdB",ist ein deutscher Politiker (AfD) und seit 2017 Mitglied des Deutschen Bundestages.\n\nis a German politician (AfD) and member of the German Bundestag since 2017.,274,11,29,2018-06-19 10:49:02+00:00,AfD,2017-10-24 00:00:00,2021-10-26 00:00:00
916950563815870464,HartmutEbbing,"Hartmut Ebbing, MdB",Mitglied des Deutschen Bundestags - WK Steglitz-Zehlendorf -  Kulturpolitischer Sprecher der @fdpbt und Stellvertretendes Mitglied im Finanzausschuss,661,362,714,2017-10-08 08:57:05+00:00,FDP,2017-10-24 00:00:00,2021-10-26 00:00:00
28087038,franksitta,Frank Sitta,Head of Public Affairs | Head of Berlin Office | General Atomics Europe @GeneralAtomics #Luftverkehr #Verteidigung #Nachhaltigkeit #Infrastruktur,3432,1960,8961,2009-04-01 11:12:09+00:00,FDP,2017-10-24 00:00:00,2021-10-26 00:00:00
22755312,KemmerichThL,Thomas L. Kemmerich,"MdL, Fraktionsvorsitzender, Vorsitz @FDP_Thueringen & @ErfurtFDP, Jurist, verh. sechs Kinder, Erfurt/Weimar/Aachen",8642,2205,5225,2009-03-04 10:26:54+00:00,FDP,2017-10-24 00:00:00,2019-11-14 00:00:00
828623998921629696,nicolabeerfdp,Nicola Beer,Vizepräsidentin Europäisches Parlament | Stellv. Bundesvorsitzende @fdp | Kultusministerin a.D.| Staatssekretärin Europa a.D. | Retweet≠endorsement TB=Team Beer,19142,5116,11448,2017-02-06 15:18:51+00:00,FDP,2017-10-24 00:00:00,2019-06-30 00:00:00
2710786593,ruppert_stefan,Stefan Ruppert,Mitglied des Bundestages | Parlamentarischer Geschäftsführer der FDP-Bundestagsfraktion | Landesvorsitzender der FDP Hessen,1875,0,235,2014-07-14 16:38:49+00:00,FDP,2017-10-24 00:00:00,2020-04-27 00:00:00
976107205849206784,aggelidis_g,Grigorios Aggelidis,"Mitglied des Bundestages 2017 -2021 für die FDP | Berater für Finanzplanung und Entwicklung, nachhaltige Geldanlagen und Stiftungen",1309,361,919,2018-03-20 14:44:27+00:00,FDP,2017-10-24 00:00:00,2021-10-26 00:00:00
2373251115,muellerboehm,Roman Müller-Böhm,Jüngster MdB der 19. WP des Deutschen Bundestages,1361,280,219,2014-03-01 14:20:15+00:00,FDP,2017-10-24 00:00:00,2021-10-26 00:00:00
974589289689427968,_MartinNeumann,Prof. Martin Neumann,Mitglied des Vorstandes @FDP_Brandenburg | Mitglied des Deutschen Bundestag @fdpbt 2009-2013 / 2017-2021 | Energiepolitik/Bildungspolitik/Forschungspolitik,2363,1243,3928,2018-03-16 10:12:48+00:00,FDP,2017-10-24 00:00:00,2021-10-26 00:00:00
18880634,KatjaSuding,KatjaSuding,,13875,479,3842,2009-01-11 21:36:34+00:00,FDP,2017-10-24 00:00:00,2021-10-26 00:00:00
